EventID,Date,Promotion,Event,EventName,EventType,Location,CityTown,StateProvince,Country,MultiShowDay
7044,2020-08-31,WWE,WWE Main Event,WWE Main Event #414,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7045,2020-09-01,WWE,WWE NXT,WWE NXT #541 - Super Tuesday,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,False
7046,2020-09-03,WWE,WWE NXT UK,WWE NXT UK #108 - The Champion And His Challenger,Televised,UK,UK,UK,UK,False
7047,2020-09-04,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1098,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7048,2020-09-04,WWE,WWE 205 Live,WWE 205 Live #195,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7049,2020-09-07,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1424,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7050,2020-09-07,WWE,WWE Main Event,WWE Main Event #415,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7051,2020-09-08,WWE,WWE NXT,WWE NXT #543,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
7052,2020-09-08,WWE,WWE NXT,WWE NXT #542 - Super Tuesday II,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
7053,2020-09-10,WWE,WWE NXT UK,WWE NXT UK #109 - History In The Making,Televised,UK,UK,UK,UK,False
7054,2020-09-11,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1099,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7055,2020-09-11,WWE,WWE 205 Live,WWE 205 Live #196,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7056,2020-09-14,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1425,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7057,2020-09-14,WWE,WWE Main Event,WWE Main Event #416,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7058,2020-09-17,WWE,WWE NXT UK,WWE NXT UK #110,Televised,"London, England, UK",London,England,UK,False
7059,2020-09-18,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1100,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7060,2020-09-18,WWE,WWE 205 Live,WWE 205 Live #197,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7061,2020-09-21,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1426,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7062,2020-09-21,WWE,WWE Main Event,WWE Main Event #417,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7063,2020-09-23,WWE,WWE NXT,WWE NXT #545,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
7064,2020-09-23,WWE,WWE NXT,WWE NXT #544 - Takeoff To Takeover,Televised,"Winter Park, Florida, USA",Winter Park,Florida,USA,True
7065,2020-09-24,WWE,WWE NXT UK,WWE NXT UK #111,Televised,"London, England, UK",London,England,UK,False
7066,2020-09-25,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1101,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7067,2020-09-25,WWE,WWE 205 Live,WWE 205 Live #198,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7068,2020-09-27,WWE,WWE Clash Of Champions,WWE Clash Of Champions 2020 Kickoff,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7069,2020-09-27,WWE,WWE Clash Of Champions,WWE Clash Of Champions 2020 - Gold Rush,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7070,2020-09-28,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1427,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7071,2020-09-28,WWE,WWE Main Event,WWE Main Event #418,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7072,2020-10-01,WWE,WWE NXT UK,WWE NXT UK #112,Televised,"London, England, UK",London,England,UK,False
7073,2020-10-02,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1102,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7074,2020-10-02,WWE,WWE 205 Live,WWE 205 Live #199,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7075,2020-10-04,WWE,WWE NXT TakeOver,WWE NXT TakeOver 31,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,False
7076,2020-10-05,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1428,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7077,2020-10-05,WWE,WWE Main Event,WWE Main Event #419,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7078,2020-10-07,WWE,WWE NXT,WWE NXT #546,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7079,2020-10-07,WWE,WWE 205 Live,WWE 205 Live #200,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7080,2020-10-08,WWE,WWE NXT UK,WWE NXT UK #113,Televised,"London, England, UK",London,England,UK,False
7081,2020-10-09,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1103 - Draft 2020,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7082,2020-10-12,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1429 - Draft 2020,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7083,2020-10-12,WWE,WWE Main Event,WWE Main Event #420,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7084,2020-10-14,WWE,WWE NXT,WWE NXT #547,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7085,2020-10-14,WWE,WWE 205 Live,WWE 205 Live #201,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7086,2020-10-15,WWE,WWE NXT UK,WWE NXT UK #114,Televised,"London, England, UK",London,England,UK,False
7087,2020-10-16,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1104,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7088,2020-10-19,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1430,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7089,2020-10-19,WWE,WWE Main Event,WWE Main Event #421,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7090,2020-10-21,WWE,WWE NXT,WWE NXT #548,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7091,2020-10-21,WWE,WWE 205 Live,WWE 205 Live #202,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7092,2020-10-22,WWE,WWE NXT UK,WWE NXT UK #115,Televised,"London, England, UK",London,England,UK,False
7093,2020-10-23,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1105,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7094,2020-10-25,WWE,WWE Hell In A Cell,WWE Hell In A Cell 2020 Kickoff,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7095,2020-10-25,WWE,WWE Hell In A Cell,WWE Hell In A Cell 2020,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7096,2020-10-26,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1431,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7097,2020-10-26,WWE,WWE Main Event,WWE Main Event #422,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7098,2020-10-28,WWE,WWE NXT,WWE NXT #549 - Halloween Havoc 2020,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7099,2020-10-28,WWE,WWE 205 Live,WWE 205 Live #203,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7100,2020-10-29,WWE,WWE NXT UK,WWE NXT UK #116,Televised,"London, England, UK",London,England,UK,False
7101,2020-10-30,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1106,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7102,2020-11-02,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1432,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7103,2020-11-02,WWE,WWE Main Event,WWE Main Event #423,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7104,2020-11-04,WWE,WWE NXT,WWE NXT #550,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7105,2020-11-04,WWE,WWE 205 Live,WWE 205 Live #204,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7106,2020-11-05,WWE,WWE NXT UK,WWE NXT UK #117,Televised,"London, England, UK",London,England,UK,False
7107,2020-11-06,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1107,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7108,2020-11-09,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1433,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7109,2020-11-09,WWE,WWE Main Event,WWE Main Event #424,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7110,2020-11-11,WWE,WWE NXT,WWE NXT #551,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7111,2020-11-11,WWE,WWE 205 Live,WWE 205 Live #205,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7112,2020-11-12,WWE,WWE NXT UK,WWE NXT UK #118,Televised,"London, England, UK",London,England,UK,False
7113,2020-11-13,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1108,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7114,2020-11-16,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1434,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7115,2020-11-16,WWE,WWE Main Event,WWE Main Event #425,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7116,2020-11-18,WWE,WWE NXT,WWE NXT #552,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7117,2020-11-18,WWE,WWE 205 Live,WWE 205 Live #206,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7118,2020-11-19,WWE,WWE NXT UK,WWE NXT UK #119,Televised,"London, England, UK",London,England,UK,False
7119,2020-11-20,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1109,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,False
7120,2020-11-22,WWE,WWE Survivor Series,WWE Survivor Series 2020 Kickoff,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7121,2020-11-22,WWE,WWE Survivor Series,WWE Survivor Series 2020 - Best Of The Best,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7122,2020-11-23,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1435,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7123,2020-11-23,WWE,WWE Main Event,WWE Main Event #426,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7124,2021-03-08,WWE,WWE Main Event,WWE Main Event #441,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,False
7125,2021-03-10,WWE,WWE NXT,WWE NXT #568,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7126,2021-03-10,WWE,WWE 205 Live,WWE 205 Live #222,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7127,2021-03-11,WWE,WWE NXT UK,WWE NXT UK #135,Televised,"London, England, UK",London,England,UK,False
7128,2021-03-12,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1125,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,False
7129,2021-03-15,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1451,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7130,2021-03-15,WWE,WWE Main Event,WWE Main Event #442,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7131,2021-03-17,WWE,WWE NXT,WWE NXT #569,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7132,2021-03-17,WWE,WWE 205 Live,WWE 205 Live #223,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7133,2021-03-18,WWE,WWE NXT UK,WWE NXT UK #136,Televised,"London, England, UK",London,England,UK,False
7134,2021-03-19,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1126,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,False
7135,2021-03-21,WWE,WWE Fastlane,WWE Fastlane 2021 Kickoff,PLE/PPV,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7136,2021-03-21,WWE,WWE Fastlane,WWE Fastlane 2021,PLE/PPV,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7137,2021-03-22,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1452,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7138,2021-03-22,WWE,WWE Main Event,WWE Main Event #443,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7139,2021-03-24,WWE,WWE NXT,WWE NXT #570,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7140,2021-03-24,WWE,WWE 205 Live,WWE 205 Live #224,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7141,2021-03-25,WWE,WWE NXT UK,WWE NXT UK #137,Televised,"London, England, UK",London,England,UK,False
7142,2021-03-26,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1127,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,False
7143,2021-03-29,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1453,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7144,2021-03-29,WWE,WWE Main Event,WWE Main Event #444,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7145,2021-03-30,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1454,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7146,2021-03-30,WWE,WWE Main Event,WWE Main Event #445,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7147,2021-03-31,WWE,WWE NXT,WWE NXT #571,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7148,2021-03-31,WWE,WWE 205 Live,WWE 205 Live #225,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7149,2021-04-01,WWE,WWE NXT UK,WWE NXT UK #138,Televised,"London, England, UK",London,England,UK,True
7150,2021-04-01,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1129 - WrestleMania SmackDown,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,True
7151,2021-04-02,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1128,Televised,"St. Petersburg, Florida, USA",St. Petersburg,Florida,USA,False
7152,2021-04-07,WWE,WWE NXT TakeOver: Stand & Deliver,WWE NXT TakeOver: Stand & Deliver 2021 Pre-Show,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7153,2021-04-07,WWE,WWE NXT TakeOver: Stand & Deliver,WWE NXT TakeOver: Stand & Deliver 2021,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7154,2021-04-08,WWE,WWE NXT UK,WWE NXT UK #139 - Prelude,Televised,"London, England, UK",London,England,UK,True
7155,2021-04-08,WWE,WWE NXT TakeOver: Stand & Deliver,WWE NXT TakeOver: Stand & Deliver 2021 Pre-Show,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7156,2021-04-08,WWE,WWE NXT TakeOver: Stand & Deliver,WWE NXT TakeOver: Stand & Deliver 2021,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,True
7157,2021-04-09,WWE,WWE 205 Live,WWE 205 Live #226,Televised,USA,USA,USA,USA,False
7158,2021-04-10,WWE,WWE WrestleMania,WWE WrestleMania 37,PLE/PPV,"Tampa, Florida, USA",Tampa,Florida,USA,False
7159,2021-04-11,WWE,WWE WrestleMania,WWE WrestleMania 37,PLE/PPV,"Tampa, Florida, USA",Tampa,Florida,USA,False
7160,2021-04-12,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1455,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7161,2021-04-12,WWE,WWE Main Event,WWE Main Event #446,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7162,2021-04-13,WWE,WWE NXT,WWE NXT #572,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7163,2021-04-13,WWE,WWE 205 Live,WWE 205 Live #227,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7164,2021-04-15,WWE,WWE NXT UK,WWE NXT UK #140,Televised,"London, England, UK",London,England,UK,False
7165,2021-04-16,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1130,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7166,2021-04-19,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1456,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7167,2021-04-19,WWE,WWE Main Event,WWE Main Event #447,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7168,2021-04-20,WWE,WWE NXT,WWE NXT #573,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7169,2021-04-20,WWE,WWE 205 Live,WWE 205 Live #228,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7170,2021-04-22,WWE,WWE NXT UK,WWE NXT UK #141,Televised,"London, England, UK",London,England,UK,False
7171,2021-04-23,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1131,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7172,2021-04-26,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1457,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7173,2021-04-26,WWE,WWE Main Event,WWE Main Event #448,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7174,2021-04-27,WWE,WWE NXT,WWE NXT #574,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7175,2021-04-27,WWE,WWE 205 Live,WWE 205 Live #229,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7176,2021-04-29,WWE,WWE NXT UK,WWE NXT UK #142,Televised,"London, England, UK",London,England,UK,False
7177,2021-04-30,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1132,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7178,2021-05-03,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1458,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7179,2021-05-03,WWE,WWE Main Event,WWE Main Event #449,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7180,2021-05-04,WWE,WWE NXT,WWE NXT #575,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7181,2021-05-04,WWE,WWE 205 Live,WWE 205 Live #230,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7182,2021-05-06,WWE,WWE NXT UK,WWE NXT UK #143,Televised,"London, England, UK",London,England,UK,False
7183,2021-05-07,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1133 - Throwback Edition,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7184,2021-05-10,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1459,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7185,2021-05-10,WWE,WWE Main Event,WWE Main Event #450,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7186,2021-05-11,WWE,WWE NXT,WWE NXT #576,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7187,2021-05-11,WWE,WWE 205 Live,WWE 205 Live #231,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7188,2021-05-13,WWE,WWE NXT UK,WWE NXT UK #144,Televised,"London, England, UK",London,England,UK,False
7189,2021-05-14,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1134,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7190,2021-05-16,WWE,WWE WrestleMania Backlash,WWE WrestleMania Backlash 2021 Kickoff,PLE/PPV,"Tampa, Florida, USA",Tampa,Florida,USA,True
7191,2021-05-16,WWE,WWE WrestleMania Backlash,WWE WrestleMania Backlash 2021,PLE/PPV,"Tampa, Florida, USA",Tampa,Florida,USA,True
7192,2021-05-17,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1460,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7193,2021-05-17,WWE,WWE Main Event,WWE Main Event #451,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7194,2021-05-18,WWE,WWE NXT,WWE NXT #577,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7195,2021-05-18,WWE,WWE 205 Live,WWE 205 Live #232,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7196,2021-05-20,WWE,WWE NXT UK,WWE NXT UK #145,Televised,"London, England, UK",London,England,UK,False
7197,2021-05-21,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1135,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7198,2021-05-24,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1461,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7199,2021-05-24,WWE,WWE Main Event,WWE Main Event #452,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7200,2021-05-25,WWE,WWE NXT,WWE NXT #578,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7201,2021-05-25,WWE,WWE 205 Live,WWE 205 Live #233,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7202,2021-05-27,WWE,WWE NXT UK,WWE NXT UK #146,Televised,"London, England, UK",London,England,UK,False
7203,2021-05-28,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1136,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7204,2021-05-31,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1462,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7205,2021-05-31,WWE,WWE Main Event,WWE Main Event #453,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7206,2021-06-01,WWE,WWE NXT,WWE NXT #579,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7207,2021-06-01,WWE,WWE 205 Live,WWE 205 Live #234,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7208,2021-06-03,WWE,WWE NXT UK,WWE NXT UK #147,Televised,"London, England, UK",London,England,UK,False
7209,2021-06-04,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1137,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7210,2021-06-07,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1463,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7211,2021-06-07,WWE,WWE Main Event,WWE Main Event #454,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7212,2021-06-08,WWE,WWE NXT,WWE NXT #580,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7213,2021-06-08,WWE,WWE 205 Live,WWE 205 Live #235,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7214,2021-06-10,WWE,WWE NXT UK,WWE NXT UK #148,Televised,"London, England, UK",London,England,UK,False
7215,2021-06-11,WWE,WWE Friday Night SmackDown,WWE Friday Night SmackDown #1138,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,False
7216,2021-06-13,WWE,WWE NXT TakeOver: In Your House,WWE NXT TakeOver: In Your House 2021,PLE/PPV,"Orlando, Florida, USA",Orlando,Florida,USA,False
7217,2021-06-14,WWE,WWE Monday Night RAW,WWE Monday Night RAW #1464,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7218,2021-06-14,WWE,WWE Main Event,WWE Main Event #455,Televised,"Tampa, Florida, USA",Tampa,Florida,USA,True
7219,2021-06-15,WWE,WWE NXT,WWE NXT #581,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7220,2021-06-15,WWE,WWE 205 Live,WWE 205 Live #236,Televised,"Orlando, Florida, USA",Orlando,Florida,USA,True
7221,2021-06-17,WWE,WWE NXT UK,WWE NXT UK #149,Televised,"London, England, UK",London,England,UK,False
